step,d0_x,d0_y,d0_z,d0_gx,d0_gy,d0_gz,d1_x,d1_y,d1_z,d1_gx,d1_gy,d1_gz,d2_x,d2_y,d2_z,d2_gx,d2_gy,d2_gz,d3_x,d3_y,d3_z,d3_gx,d3_gy,d3_gz,d4_x,d4_y,d4_z,d4_gx,d4_gy,d4_gz,d5_x,d5_y,d5_z,d5_gx,d5_gy,d5_gz,d6_x,d6_y,d6_z,d6_gx,d6_gy,d6_gz,d7_x,d7_y,d7_z,d7_gx,d7_gy,d7_gz
369,0.2173,-0.0357,1.0319,0.2188,0.0541,1.0000,-0.1926,0.0772,1.0303,-0.2812,0.0541,1.0000,-0.0122,-0.4657,1.0311,-0.0312,-0.3789,1.0000,0.0587,0.4788,1.0312,-0.0312,0.4871,1.0000,0.5326,-0.4469,1.0314,0.4688,-0.3789,1.0000,-0.5758,-0.4560,1.0323,-0.5312,-0.3789,1.0000,0.7282,-0.0347,1.0311,0.7188,0.0541,1.0000,-0.5456,0.4002,1.0306,-0.5312,0.4871,1.0000
370,0.2168,-0.0357,1.0320,0.2188,0.0541,1.0000,-0.1924,0.0766,1.0305,-0.2812,0.0541,1.0000,-0.0127,-0.4659,1.0310,-0.0312,-0.3789,1.0000,0.0586,0.4782,1.0314,-0.0312,0.4871,1.0000,0.5320,-0.4473,1.0314,0.4688,-0.3789,1.0000,-0.5762,-0.4558,1.0323,-0.5312,-0.3789,1.0000,0.7275,-0.0348,1.0310,0.7188,0.0541,1.0000,-0.5461,0.4004,1.0307,-0.5312,0.4871,1.0000
371,0.2163,-0.0358,1.0320,0.2188,0.0541,1.0000,-0.1923,0.0760,1.0305,-0.2812,0.0541,1.0000,-0.0132,-0.4660,1.0310,-0.0312,-0.3789,1.0000,0.0586,0.4776,1.0315,-0.0312,0.4871,1.0000,0.5315,-0.4478,1.0313,0.4688,-0.3789,1.0000,-0.5765,-0.4555,1.0323,-0.5312,-0.3789,1.0000,0.7269,-0.0349,1.0309,0.7188,0.0541,1.0000,-0.5466,0.4005,1.0307,-0.5312,0.4871,1.0000
372,0.2159,-0.0358,1.0322,0.2188,0.0541,1.0000,-0.1922,0.0753,1.0304,-0.2812,0.0541,1.0000,-0.0136,-0.4661,1.0310,-0.0312,-0.3789,1.0000,0.0585,0.4769,1.0316,-0.0312,0.4871,1.0000,0.5310,-0.4482,1.0314,0.4688,-0.3789,1.0000,-0.5769,-0.4553,1.0323,-0.5312,-0.3789,1.0000,0.7264,-0.0350,1.0309,0.7188,0.0541,1.0000,-0.5470,0.4006,1.0306,-0.5312,0.4871,1.0000
373,0.2155,-0.0358,1.0322,0.2188,0.0541,1.0000,-0.1920,0.0747,1.0305,-0.2812,0.0541,1.0000,-0.0142,-0.4662,1.0309,-0.0312,-0.3789,1.0000,0.0584,0.4763,1.0318,-0.0312,0.4871,1.0000,0.5305,-0.4486,1.0315,0.4688,-0.3789,1.0000,-0.5774,-0.4550,1.0322,-0.5312,-0.3789,1.0000,0.7257,-0.0351,1.0307,0.7188,0.0541,1.0000,-0.5475,0.4008,1.0308,-0.5312,0.4871,1.0000
374,0.2150,-0.0358,1.0322,0.2188,0.0541,1.0000,-0.1919,0.0741,1.0305,-0.2812,0.0541,1.0000,-0.0147,-0.4663,1.0307,-0.0312,-0.3789,1.0000,0.0584,0.4758,1.0319,-0.0312,0.4871,1.0000,0.5300,-0.4490,1.0314,0.4688,-0.3789,1.0000,-0.5777,-0.4547,1.0320,-0.5312,-0.3789,1.0000,0.7250,-0.0351,1.0305,0.7188,0.0541,1.0000,-0.5479,0.4009,1.0309,-0.5312,0.4871,1.0000
375,0.2146,-0.0358,1.0322,0.2188,0.0541,1.0000,-0.1918,0.0735,1.0305,-0.2812,0.0541,1.0000,-0.0151,-0.4664,1.0308,-0.0312,-0.3789,1.0000,0.0584,0.4752,1.0320,-0.0312,0.4871,1.0000,0.5294,-0.4494,1.0315,0.4688,-0.3789,1.0000,-0.5781,-0.4544,1.0319,-0.5312,-0.3789,1.0000,0.7244,-0.0351,1.0306,0.7188,0.0541,1.0000,-0.5483,0.4010,1.0309,-0.5312,0.4871,1.0000
376,0.2141,-0.0357,1.0322,0.2188,0.0541,1.0000,-0.1917,0.0729,1.0305,-0.2812,0.0541,1.0000,-0.0157,-0.4665,1.0309,-0.0312,-0.3789,1.0000,0.0583,0.4747,1.0321,-0.0312,0.4871,1.0000,0.5288,-0.4497,1.0315,0.4688,-0.3789,1.0000,-0.5786,-0.4541,1.0318,-0.5312,-0.3789,1.0000,0.7238,-0.0351,1.0306,0.7188,0.0541,1.0000,-0.5487,0.4011,1.0310,-0.5312,0.4871,1.0000
377,0.2137,-0.0357,1.0321,0.2188,0.0541,1.0000,-0.1917,0.0723,1.0306,-0.2812,0.0541,1.0000,-0.0162,-0.4666,1.0309,-0.0312,-0.3789,1.0000,0.0582,0.4742,1.0322,-0.0312,0.4871,1.0000,0.5283,-0.4502,1.0314,0.4688,-0.3789,1.0000,-0.5790,-0.4538,1.0317,-0.5312,-0.3789,1.0000,0.7231,-0.0352,1.0305,0.7188,0.0541,1.0000,-0.5491,0.4012,1.0312,-0.5312,0.4871,1.0000
378,0.2132,-0.0356,1.0319,0.2188,0.0541,1.0000,-0.1916,0.0716,1.0305,-0.2812,0.0541,1.0000,-0.0166,-0.4667,1.0310,-0.0312,-0.3789,1.0000,0.0581,0.4737,1.0321,-0.0312,0.4871,1.0000,0.5277,-0.4505,1.0313,0.4688,-0.3789,1.0000,-0.5794,-0.4536,1.0317,-0.5312,-0.3789,1.0000,0.7225,-0.0352,1.0305,0.7188,0.0541,1.0000,-0.5495,0.4012,1.0313,-0.5312,0.4871,1.0000
379,0.2127,-0.0355,1.0318,0.2188,0.0541,1.0000,-0.1916,0.0709,1.0304,-0.2812,0.0541,1.0000,-0.0171,-0.4667,1.0312,-0.0312,-0.3789,1.0000,0.0580,0.4732,1.0321,-0.0312,0.4871,1.0000,0.5270,-0.4509,1.0313,0.4688,-0.3789,1.0000,-0.5798,-0.4532,1.0319,-0.5312,-0.3789,1.0000,0.7218,-0.0352,1.0306,0.7188,0.0541,1.0000,-0.5499,0.4013,1.0314,-0.5312,0.4871,1.0000
380,0.2121,-0.0355,1.0317,0.2188,0.0541,1.0000,-0.1915,0.0703,1.0304,-0.2812,0.0541,1.0000,-0.0176,-0.4668,1.0312,-0.0312,-0.3789,1.0000,0.0578,0.4727,1.0321,-0.0312,0.4871,1.0000,0.5264,-0.4514,1.0310,0.4688,-0.3789,1.0000,-0.5803,-0.4529,1.0318,-0.5312,-0.3789,1.0000,0.7211,-0.0353,1.0305,0.7188,0.0541,1.0000,-0.5502,0.4014,1.0316,-0.5312,0.4871,1.0000
381,0.2115,-0.0354,1.0314,0.2188,0.0541,1.0000,-0.1915,0.0696,1.0303,-0.2812,0.0541,1.0000,-0.0181,-0.4669,1.0311,-0.0312,-0.3789,1.0000,0.0577,0.4721,1.0319,-0.0312,0.4871,1.0000,0.5258,-0.4518,1.0309,0.4688,-0.3789,1.0000,-0.5807,-0.4527,1.0319,-0.5312,-0.3789,1.0000,0.7205,-0.0353,1.0304,0.7188,0.0541,1.0000,-0.5505,0.4014,1.0317,-0.5312,0.4871,1.0000
382,0.2110,-0.0352,1.0313,0.2188,0.0541,1.0000,-0.1914,0.0689,1.0302,-0.2812,0.0541,1.0000,-0.0186,-0.4669,1.0312,-0.0312,-0.3789,1.0000,0.0575,0.4716,1.0318,-0.0312,0.4871,1.0000,0.5250,-0.4521,1.0308,0.4688,-0.3789,1.0000,-0.5810,-0.4524,1.0320,-0.5312,-0.3789,1.0000,0.7199,-0.0353,1.0306,0.7188,0.0541,1.0000,-0.5508,0.4014,1.0317,-0.5312,0.4871,1.0000
383,0.2103,-0.0352,1.0311,0.2188,0.0541,1.0000,-0.1914,0.0683,1.0303,-0.2812,0.0541,1.0000,-0.0191,-0.4670,1.0311,-0.0312,-0.3789,1.0000,0.0573,0.4710,1.0318,-0.0312,0.4871,1.0000,0.5243,-0.4525,1.0307,0.4688,-0.3789,1.0000,-0.5815,-0.4521,1.0319,-0.5312,-0.3789,1.0000,0.7193,-0.0354,1.0306,0.7188,0.0541,1.0000,-0.5511,0.4015,1.0318,-0.5312,0.4871,1.0000
384,0.2097,-0.0350,1.0310,0.2188,0.0541,1.0000,-0.1914,0.0677,1.0305,-0.2812,0.0541,1.0000,-0.0196,-0.4671,1.0310,-0.0312,-0.3789,1.0000,0.0572,0.4704,1.0316,-0.0312,0.4871,1.0000,0.5236,-0.4529,1.0305,0.4688,-0.3789,1.0000,-0.5820,-0.4518,1.0317,-0.5312,-0.3789,1.0000,0.7187,-0.0354,1.0305,0.7188,0.0541,1.0000,-0.5514,0.4015,1.0319,-0.5312,0.4871,1.0000
385,0.2090,-0.0349,1.0310,0.2188,0.0541,1.0000,-0.1913,0.0670,1.0304,-0.2812,0.0541,1.0000,-0.0201,-0.4670,1.0310,-0.0312,-0.3789,1.0000,0.0570,0.4698,1.0315,-0.0312,0.4871,1.0000,0.5228,-0.4532,1.0304,0.4688,-0.3789,1.0000,-0.5824,-0.4515,1.0318,-0.5312,-0.3789,1.0000,0.7181,-0.0354,1.0307,0.7188,0.0541,1.0000,-0.5517,0.4016,1.0319,-0.5312,0.4871,1.0000
386,0.2084,-0.0348,1.0310,0.2188,0.0541,1.0000,-0.1913,0.0665,1.0306,-0.2812,0.0541,1.0000,-0.0206,-0.4670,1.0310,-0.0312,-0.3789,1.0000,0.0568,0.4691,1.0315,-0.0312,0.4871,1.0000,0.5221,-0.4535,1.0303,0.4688,-0.3789,1.0000,-0.5828,-0.4511,1.0317,-0.5312,-0.3789,1.0000,0.7176,-0.0354,1.0308,0.7188,0.0541,1.0000,-0.5520,0.4017,1.0319,-0.5312,0.4871,1.0000
387,0.2077,-0.0346,1.0309,0.2188,0.0541,1.0000,-0.1913,0.0659,1.0307,-0.2812,0.0541,1.0000,-0.0211,-0.4671,1.0308,-0.0312,-0.3789,1.0000,0.0566,0.4685,1.0314,-0.0312,0.4871,1.0000,0.5213,-0.4539,1.0301,0.4688,-0.3789,1.0000,-0.5833,-0.4509,1.0316,-0.5312,-0.3789,1.0000,0.7170,-0.0355,1.0307,0.7188,0.0541,1.0000,-0.5522,0.4018,1.0319,-0.5312,0.4871,1.0000
388,0.2071,-0.0345,1.0309,0.2188,0.0541,1.0000,-0.1912,0.0652,1.0307,-0.2812,0.0541,1.0000,-0.0217,-0.4670,1.0307,-0.0312,-0.3789,1.0000,0.0564,0.4678,1.0313,-0.0312,0.4871,1.0000,0.5205,-0.4541,1.0302,0.4688,-0.3789,1.0000,-0.5837,-0.4505,1.0316,-0.5312,-0.3789,1.0000,0.7165,-0.0355,1.0308,0.7188,0.0541,1.0000,-0.5525,0.4019,1.0318,-0.5312,0.4871,1.0000
389,0.2065,-0.0343,1.0310,0.2188,0.0541,1.0000,-0.1912,0.0646,1.0306,-0.2812,0.0541,1.0000,-0.0223,-0.4670,1.0307,-0.0312,-0.3789,1.0000,0.0561,0.4671,1.0313,-0.0312,0.4871,1.0000,0.5198,-0.4544,1.0301,0.4688,-0.3789,1.0000,-0.5841,-0.4501,1.0316,-0.5312,-0.3789,1.0000,0.7160,-0.0355,1.0310,0.7188,0.0541,1.0000,-0.5529,0.4021,1.0317,-0.5312,0.4871,1.0000
390,0.2058,-0.0342,1.0309,0.2188,0.0541,1.0000,-0.1912,0.0641,1.0308,-0.2812,0.0541,1.0000,-0.0229,-0.4670,1.0306,-0.0312,-0.3789,1.0000,0.0560,0.4665,1.0313,-0.0312,0.4871,1.0000,0.5190,-0.4548,1.0300,0.4688,-0.3789,1.0000,-0.5846,-0.4497,1.0314,-0.5312,-0.3789,1.0000,0.7154,-0.0356,1.0309,0.7188,0.0541,1.0000,-0.5532,0.4022,1.0316,-0.5312,0.4871,1.0000
391,0.2052,-0.0341,1.0309,0.2188,0.0541,1.0000,-0.1911,0.0635,1.0308,-0.2812,0.0541,1.0000,-0.0235,-0.4670,1.0305,-0.0312,-0.3789,1.0000,0.0557,0.4658,1.0313,-0.0312,0.4871,1.0000,0.5182,-0.4550,1.0300,0.4688,-0.3789,1.0000,-0.5850,-0.4493,1.0313,-0.5312,-0.3789,1.0000,0.7149,-0.0356,1.0310,0.7188,0.0541,1.0000,-0.5535,0.4023,1.0314,-0.5312,0.4871,1.0000
392,0.2046,-0.0340,1.0310,0.2188,0.0541,1.0000,-0.1911,0.0629,1.0307,-0.2812,0.0541,1.0000,-0.0241,-0.4670,1.0306,-0.0312,-0.3789,1.0000,0.0555,0.4651,1.0313,-0.0312,0.4871,1.0000,0.5174,-0.4553,1.0301,0.4688,-0.3789,1.0000,-0.5855,-0.4489,1.0314,-0.5312,-0.3789,1.0000,0.7144,-0.0355,1.0311,0.7188,0.0541,1.0000,-0.5540,0.4025,1.0312,-0.5312,0.4871,1.0000
393,0.2040,-0.0339,1.0310,0.2188,0.0541,1.0000,-0.1911,0.0623,1.0307,-0.2812,0.0541,1.0000,-0.0248,-0.4670,1.0304,-0.0312,-0.3789,1.0000,0.0553,0.4645,1.0314,-0.0312,0.4871,1.0000,0.5167,-0.4557,1.0301,0.4688,-0.3789,1.0000,-0.5860,-0.4485,1.0312,-0.5312,-0.3789,1.0000,0.7138,-0.0356,1.0309,0.7188,0.0541,1.0000,-0.5544,0.4027,1.0312,-0.5312,0.4871,1.0000
394,0.2033,-0.0338,1.0309,0.2188,0.0541,1.0000,-0.1911,0.0617,1.0308,-0.2812,0.0541,1.0000,-0.0254,-0.4670,1.0303,-0.0312,-0.3789,1.0000,0.0551,0.4639,1.0314,-0.0312,0.4871,1.0000,0.5160,-0.4560,1.0302,0.4688,-0.3789,1.0000,-0.5865,-0.4481,1.0310,-0.5312,-0.3789,1.0000,0.7132,-0.0356,1.0308,0.7188,0.0541,1.0000,-0.5548,0.4028,1.0310,-0.5312,0.4871,1.0000
395,0.2028,-0.0338,1.0311,0.2188,0.0541,1.0000,-0.1911,0.0611,1.0307,-0.2812,0.0541,1.0000,-0.0260,-0.4669,1.0303,-0.0312,-0.3789,1.0000,0.0549,0.4632,1.0314,-0.0312,0.4871,1.0000,0.5153,-0.4563,1.0304,0.4688,-0.3789,1.0000,-0.5870,-0.4476,1.0311,-0.5312,-0.3789,1.0000,0.7126,-0.0355,1.0307,0.7188,0.0541,1.0000,-0.5553,0.4029,1.0309,-0.5312,0.4871,1.0000
396,0.2023,-0.0337,1.0313,0.2188,0.0541,1.0000,-0.1911,0.0605,1.0306,-0.2812,0.0541,1.0000,-0.0266,-0.4669,1.0303,-0.0312,-0.3789,1.0000,0.0547,0.4627,1.0315,-0.0312,0.4871,1.0000,0.5147,-0.4567,1.0305,0.4688,-0.3789,1.0000,-0.5875,-0.4472,1.0310,-0.5312,-0.3789,1.0000,0.7121,-0.0355,1.0306,0.7188,0.0541,1.0000,-0.5558,0.4031,1.0309,-0.5312,0.4871,1.0000
397,0.2016,-0.0336,1.0312,0.2188,0.0541,1.0000,-0.1912,0.0598,1.0307,-0.2812,0.0541,1.0000,-0.0272,-0.4669,1.0303,-0.0312,-0.3789,1.0000,0.0546,0.4621,1.0316,-0.0312,0.4871,1.0000,0.5140,-0.4570,1.0305,0.4688,-0.3789,1.0000,-0.5879,-0.4468,1.0309,-0.5312,-0.3789,1.0000,0.7115,-0.0354,1.0305,0.7188,0.0541,1.0000,-0.5563,0.4033,1.0309,-0.5312,0.4871,1.0000
398,0.2011,-0.0335,1.0311,0.2188,0.0541,1.0000,-0.1912,0.0591,1.0305,-0.2812,0.0541,1.0000,-0.0278,-0.4668,1.0304,-0.0312,-0.3789,1.0000,0.0544,0.4614,1.0315,-0.0312,0.4871,1.0000,0.5134,-0.4573,1.0308,0.4688,-0.3789,1.0000,-0.5884,-0.4463,1.0310,-0.5312,-0.3789,1.0000,0.7109,-0.0352,1.0304,0.7188,0.0541,1.0000,-0.5568,0.4035,1.0308,-0.5312,0.4871,1.0000
399,0.2005,-0.0334,1.0312,0.2188,0.0541,1.0000,-0.1912,0.0584,1.0303,-0.2812,0.0541,1.0000,-0.0284,-0.4667,1.0306,-0.0312,-0.3789,1.0000,0.0543,0.4609,1.0316,-0.0312,0.4871,1.0000,0.5129,-0.4576,1.0310,0.4688,-0.3789,1.0000,-0.5888,-0.4459,1.0311,-0.5312,-0.3789,1.0000,0.7103,-0.0351,1.0303,0.7188,0.0541,1.0000,-0.5572,0.4037,1.0308,-0.5312,0.4871,1.0000
400,0.1999,-0.0333,1.0310,0.2188,0.0541,1.0000,-0.1913,0.0577,1.0303,-0.2812,0.0541,1.0000,-0.0289,-0.4668,1.0305,-0.0312,-0.3789,1.0000,0.0541,0.4603,1.0317,-0.0312,0.4871,1.0000,0.5123,-0.4580,1.0310,0.4688,-0.3789,1.0000,-0.5892,-0.4456,1.0310,-0.5312,-0.3789,1.0000,0.7096,-0.0349,1.0301,0.7188,0.0541,1.0000,-0.5577,0.4038,1.0309,-0.5312,0.4871,1.0000
401,0.1992,-0.0332,1.0308,0.2188,0.0541,1.0000,-0.1914,0.0570,1.0302,-0.2812,0.0541,1.0000,-0.0294,-0.4667,1.0307,-0.0312,-0.3789,1.0000,0.0539,0.4597,1.0316,-0.0312,0.4871,1.0000,0.5118,-0.4582,1.0312,0.4688,-0.3789,1.0000,-0.5896,-0.4451,1.0312,-0.5312,-0.3789,1.0000,0.7090,-0.0347,1.0300,0.7188,0.0541,1.0000,-0.5582,0.4040,1.0309,-0.5312,0.4871,1.0000
402,0.1987,-0.0331,1.0308,0.2188,0.0541,1.0000,-0.1914,0.0563,1.0300,-0.2812,0.0541,1.0000,-0.0299,-0.4667,1.0309,-0.0312,-0.3789,1.0000,0.0538,0.4591,1.0317,-0.0312,0.4871,1.0000,0.5114,-0.4585,1.0314,0.4688,-0.3789,1.0000,-0.5900,-0.4448,1.0314,-0.5312,-0.3789,1.0000,0.7083,-0.0345,1.0299,0.7188,0.0541,1.0000,-0.5586,0.4042,1.0309,-0.5312,0.4871,1.0000
403,0.1981,-0.0330,1.0309,0.2188,0.0541,1.0000,-0.1916,0.0556,1.0301,-0.2812,0.0541,1.0000,-0.0304,-0.4668,1.0309,-0.0312,-0.3789,1.0000,0.0536,0.4586,1.0318,-0.0312,0.4871,1.0000,0.5109,-0.4588,1.0314,0.4688,-0.3789,1.0000,-0.5905,-0.4445,1.0315,-0.5312,-0.3789,1.0000,0.7076,-0.0344,1.0298,0.7188,0.0541,1.0000,-0.5590,0.4043,1.0310,-0.5312,0.4871,1.0000
404,0.1974,-0.0328,1.0308,0.2188,0.0541,1.0000,-0.1917,0.0549,1.0300,-0.2812,0.0541,1.0000,-0.0309,-0.4668,1.0311,-0.0312,-0.3789,1.0000,0.0534,0.4579,1.0316,-0.0312,0.4871,1.0000,0.5104,-0.4590,1.0315,0.4688,-0.3789,1.0000,-0.5909,-0.4442,1.0316,-0.5312,-0.3789,1.0000,0.7069,-0.0341,1.0297,0.7188,0.0541,1.0000,-0.5594,0.4044,1.0311,-0.5312,0.4871,1.0000
405,0.1969,-0.0327,1.0309,0.2188,0.0541,1.0000,-0.1918,0.0541,1.0299,-0.2812,0.0541,1.0000,-0.0314,-0.4668,1.0313,-0.0312,-0.3789,1.0000,0.0532,0.4573,1.0314,-0.0312,0.4871,1.0000,0.5100,-0.4593,1.0316,0.4688,-0.3789,1.0000,-0.5912,-0.4439,1.0318,-0.5312,-0.3789,1.0000,0.7062,-0.0339,1.0296,0.7188,0.0541,1.0000,-0.5599,0.4045,1.0310,-0.5312,0.4871,1.0000
406,0.1963,-0.0326,1.0311,0.2188,0.0541,1.0000,-0.1920,0.0534,1.0299,-0.2812,0.0541,1.0000,-0.0318,-0.4669,1.0314,-0.0312,-0.3789,1.0000,0.0529,0.4568,1.0315,-0.0312,0.4871,1.0000,0.5096,-0.4596,1.0315,0.4688,-0.3789,1.0000,-0.5916,-0.4437,1.0318,-0.5312,-0.3789,1.0000,0.7055,-0.0338,1.0295,0.7188,0.0541,1.0000,-0.5603,0.4046,1.0311,-0.5312,0.4871,1.0000
407,0.1956,-0.0325,1.0310,0.2188,0.0541,1.0000,-0.1921,0.0527,1.0300,-0.2812,0.0541,1.0000,-0.0323,-0.4670,1.0315,-0.0312,-0.3789,1.0000,0.0527,0.4561,1.0314,-0.0312,0.4871,1.0000,0.5091,-0.4598,1.0315,0.4688,-0.3789,1.0000,-0.5920,-0.4434,1.0319,-0.5312,-0.3789,1.0000,0.7048,-0.0336,1.0295,0.7188,0.0541,1.0000,-0.5607,0.4047,1.0311,-0.5312,0.4871,1.0000
408,0.1951,-0.0324,1.0310,0.2188,0.0541,1.0000,-0.1922,0.0520,1.0300,-0.2812,0.0541,1.0000,-0.0327,-0.4670,1.0316,-0.0312,-0.3789,1.0000,0.0524,0.4555,1.0313,-0.0312,0.4871,1.0000,0.5087,-0.4600,1.0315,0.4688,-0.3789,1.0000,-0.5923,-0.4431,1.0321,-0.5312,-0.3789,1.0000,0.7041,-0.0334,1.0296,0.7188,0.0541,1.0000,-0.5612,0.4048,1.0311,-0.5312,0.4871,1.0000
409,0.1945,-0.0322,1.0312,0.2188,0.0541,1.0000,-0.1923,0.0513,1.0300,-0.2812,0.0541,1.0000,-0.0331,-0.4671,1.0317,-0.0312,-0.3789,1.0000,0.0522,0.4549,1.0314,-0.0312,0.4871,1.0000,0.5082,-0.4603,1.0314,0.4688,-0.3789,1.0000,-0.5927,-0.4430,1.0322,-0.5312,-0.3789,1.0000,0.7034,-0.0333,1.0297,0.7188,0.0541,1.0000,-0.5615,0.4049,1.0312,-0.5312,0.4871,1.0000
410,0.1940,-0.0321,1.0312,0.2188,0.0541,1.0000,-0.1924,0.0506,1.0302,-0.2812,0.0541,1.0000,-0.0335,-0.4672,1.0317,-0.0312,-0.3789,1.0000,0.0519,0.4544,1.0316,-0.0312,0.4871,1.0000,0.5077,-0.4605,1.0313,0.4688,-0.3789,1.0000,-0.5930,-0.4428,1.0323,-0.5312,-0.3789,1.0000,0.7027,-0.0331,1.0297,0.7188,0.0541,1.0000,-0.5619,0.4050,1.0312,-0.5312,0.4871,1.0000
411,0.1934,-0.0321,1.0311,0.2188,0.0541,1.0000,-0.1925,0.0499,1.0302,-0.2812,0.0541,1.0000,-0.0339,-0.4671,1.0318,-0.0312,-0.3789,1.0000,0.0517,0.4537,1.0315,-0.0312,0.4871,1.0000,0.5072,-0.4607,1.0313,0.4688,-0.3789,1.0000,-0.5933,-0.4425,1.0324,-0.5312,-0.3789,1.0000,0.7021,-0.0329,1.0299,0.7188,0.0541,1.0000,-0.5624,0.4052,1.0311,-0.5312,0.4871,1.0000
412,0.1929,-0.0319,1.0313,0.2188,0.0541,1.0000,-0.1925,0.0492,1.0303,-0.2812,0.0541,1.0000,-0.0343,-0.4672,1.0318,-0.0312,-0.3789,1.0000,0.0515,0.4532,1.0316,-0.0312,0.4871,1.0000,0.5067,-0.4609,1.0313,0.4688,-0.3789,1.0000,-0.5936,-0.4424,1.0325,-0.5312,-0.3789,1.0000,0.7015,-0.0328,1.0300,0.7188,0.0541,1.0000,-0.5629,0.4053,1.0310,-0.5312,0.4871,1.0000
413,0.1924,-0.0317,1.0314,0.2188,0.0541,1.0000,-0.1926,0.0486,1.0305,-0.2812,0.0541,1.0000,-0.0347,-0.4672,1.0316,-0.0312,-0.3789,1.0000,0.0512,0.4527,1.0317,-0.0312,0.4871,1.0000,0.5060,-0.4611,1.0312,0.4688,-0.3789,1.0000,-0.5938,-0.4422,1.0325,-0.5312,-0.3789,1.0000,0.7009,-0.0326,1.0301,0.7188,0.0541,1.0000,-0.5633,0.4055,1.0310,-0.5312,0.4871,1.0000
414,0.1919,-0.0317,1.0313,0.2188,0.0541,1.0000,-0.1926,0.0480,1.0306,-0.2812,0.0541,1.0000,-0.0351,-0.4672,1.0316,-0.0312,-0.3789,1.0000,0.0510,0.4521,1.0317,-0.0312,0.4871,1.0000,0.5055,-0.4613,1.0311,0.4688,-0.3789,1.0000,-0.5941,-0.4419,1.0324,-0.5312,-0.3789,1.0000,0.7004,-0.0325,1.0303,0.7188,0.0541,1.0000,-0.5638,0.4056,1.0309,-0.5312,0.4871,1.0000
415,0.1915,-0.0315,1.0314,0.2188,0.0541,1.0000,-0.1926,0.0473,1.0307,-0.2812,0.0541,1.0000,-0.0355,-0.4672,1.0316,-0.0312,-0.3789,1.0000,0.0508,0.4515,1.0315,-0.0312,0.4871,1.0000,0.5049,-0.4615,1.0311,0.4688,-0.3789,1.0000,-0.5943,-0.4417,1.0324,-0.5312,-0.3789,1.0000,0.6999,-0.0324,1.0304,0.7188,0.0541,1.0000,-0.5643,0.4058,1.0307,-0.5312,0.4871,1.0000
416,0.1910,-0.0313,1.0315,0.2188,0.0541,1.0000,-0.1926,0.0468,1.0309,-0.2812,0.0541,1.0000,-0.0360,-0.4672,1.0314,-0.0312,-0.3789,1.0000,0.0505,0.4510,1.0316,-0.0312,0.4871,1.0000,0.5043,-0.4617,1.0310,0.4688,-0.3789,1.0000,-0.5946,-0.4414,1.0323,-0.5312,-0.3789,1.0000,0.6994,-0.0323,1.0305,0.7188,0.0541,1.0000,-0.5647,0.4059,1.0308,-0.5312,0.4871,1.0000
417,0.1905,-0.0313,1.0315,0.2188,0.0541,1.0000,-0.1926,0.0463,1.0310,-0.2812,0.0541,1.0000,-0.0365,-0.4671,1.0313,-0.0312,-0.3789,1.0000,0.0503,0.4505,1.0316,-0.0312,0.4871,1.0000,0.5037,-0.4619,1.0308,0.4688,-0.3789,1.0000,-0.5949,-0.4411,1.0321,-0.5312,-0.3789,1.0000,0.6989,-0.0321,1.0305,0.7188,0.0541,1.0000,-0.5652,0.4061,1.0308,-0.5312,0.4871,1.0000
418,0.1900,-0.0311,1.0314,0.2188,0.0541,1.0000,-0.1925,0.0457,1.0311,-0.2812,0.0541,1.0000,-0.0370,-0.4671,1.0312,-0.0312,-0.3789,1.0000,0.0500,0.4499,1.0315,-0.0312,0.4871,1.0000,0.5032,-0.4621,1.0309,0.4688,-0.3789,1.0000,-0.5951,-0.4408,1.0320,-0.5312,-0.3789,1.0000,0.6984,-0.0321,1.0306,0.7188,0.0541,1.0000,-0.5656,0.4062,1.0308,-0.5312,0.4871,1.0000
419,0.1895,-0.0309,1.0315,0.2188,0.0541,1.0000,-0.1926,0.0452,1.0313,-0.2812,0.0541,1.0000,-0.0376,-0.4671,1.0311,-0.0312,-0.3789,1.0000,0.0498,0.4494,1.0315,-0.0312,0.4871,1.0000,0.5026,-0.4623,1.0311,0.4688,-0.3789,1.0000,-0.5954,-0.4404,1.0319,-0.5312,-0.3789,1.0000,0.6980,-0.0320,1.0306,0.7188,0.0541,1.0000,-0.5660,0.4064,1.0310,-0.5312,0.4871,1.0000
420,0.1889,-0.0308,1.0313,0.2188,0.0541,1.0000,-0.1926,0.0448,1.0314,-0.2812,0.0541,1.0000,-0.0382,-0.4670,1.0309,-0.0312,-0.3789,1.0000,0.0494,0.4489,1.0316,-0.0312,0.4871,1.0000,0.5019,-0.4625,1.0311,0.4688,-0.3789,1.0000,-0.5958,-0.4400,1.0317,-0.5312,-0.3789,1.0000,0.6975,-0.0319,1.0306,0.7188,0.0541,1.0000,-0.5664,0.4066,1.0312,-0.5312,0.4871,1.0000
421,0.1884,-0.0306,1.0311,0.2188,0.0541,1.0000,-0.1926,0.0443,1.0314,-0.2812,0.0541,1.0000,-0.0388,-0.4669,1.0309,-0.0312,-0.3789,1.0000,0.0492,0.4483,1.0315,-0.0312,0.4871,1.0000,0.5014,-0.4627,1.0312,0.4688,-0.3789,1.0000,-0.5960,-0.4396,1.0316,-0.5312,-0.3789,1.0000,0.6970,-0.0318,1.0307,0.7188,0.0541,1.0000,-0.5669,0.4067,1.0311,-0.5312,0.4871,1.0000
